area_sqft,bedrooms,bathrooms,age,distance_to_city,price,luxury
1591.1,5,1,30,24.7,122865.41,0
1711.6,4,1,19,18.2,214343.22,1
2197.8,2,3,2,33.9,166003.85,0
590.3,4,2,14,34.7,135106.77,0
1949.4,5,2,20,16.7,93136.91,0
1451.5,2,1,31,20.8,57917.16,0
1973.7,5,1,16,39.4,177394.19,0
1038.9,3,2,8,39.2,120504.94,0
4507.4,5,3,28,14.6,421748.51,1
3171.2,4,2,42,10.5,267196.58,1
3556.0,1,2,25,19.5,257925.4,1
4051.3,2,2,37,38.3,248324.71,1
2743.0,3,3,41,20.6,189511.75,1
891.1,1,2,34,6.5,30000.0,0
2917.0,1,3,14,33.4,208150.32,1
3140.8,1,3,31,19.8,125960.98,0
3854.5,2,2,28,28.1,186750.82,0
2442.5,2,2,39,27.8,135561.85,0
1074.1,1,1,42,21.0,48471.93,0
1777.0,5,2,45,36.6,104414.36,0
2133.9,5,2,45,33.0,138202.33,0
3406.6,1,3,18,35.2,177233.85,0
3068.5,5,1,19,36.8,224760.09,1
2102.4,1,3,30,30.9,174063.29,0
4939.3,2,3,0,15.2,365255.38,1
3226.0,5,2,15,1.9,303378.45,1
1567.5,3,3,19,19.5,235245.71,1
958.0,2,2,43,10.6,116070.36,0
1187.9,1,1,9,26.0,33824.98,0
1606.8,3,1,22,32.6,102759.49,0
1223.1,3,3,29,13.8,138985.06,0
1339.6,2,2,45,13.1,140710.47,0
1782.9,3,1,41,11.6,156208.5,0
1280.2,5,3,15,19.6,93062.67,0
4535.4,3,3,41,23.7,208858.19,1
861.1,3,3,13,16.7,108174.92,0
2860.3,4,2,24,30.1,233425.41,1
2346.8,3,2,47,28.8,100907.34,0
4920.7,3,1,17,9.4,307995.76,1
1004.2,5,2,36,35.2,33960.38,0
2290.4,3,1,0,4.7,91230.18,0
4862.6,3,1,4,11.8,234139.14,1
4394.8,2,2,19,2.1,291801.05,1
4176.8,4,1,11,38.1,255461.5,1
1660.6,3,2,30,10.9,167443.85,0
1269.0,1,3,15,28.6,138041.25,0
3508.9,4,1,44,2.1,233549.41,1
4682.2,5,2,4,16.5,286943.27,1
3005.4,3,3,37,29.3,207292.46,1
3072.3,2,3,39,9.2,163100.22,0
1759.9,2,1,36,19.6,161151.16,0
3962.7,5,2,28,9.4,259235.05,1
1341.7,5,2,12,5.6,126661.9,0
1956.6,1,1,45,4.3,56505.41,0
2414.5,5,1,18,25.4,293863.19,1
2784.2,5,3,45,27.3,229300.8,1
1590.8,4,3,17,29.5,189951.24,1
1016.8,3,3,18,4.8,145361.48,0
3247.8,1,3,47,3.9,210249.93,1
1798.8,1,3,29,17.1,165204.14,0
3115.6,1,2,2,31.9,188140.66,1
1194.6,3,1,5,30.6,39445.39,0
2665.1,5,1,25,17.8,265483.65,1
2896.7,5,2,29,34.0,106356.06,0
733.2,4,1,15,25.1,113535.75,0
2014.7,4,3,0,11.7,192943.97,1
1104.9,1,1,25,11.4,30000.0,0
785.2,3,3,36,10.7,125563.08,0
4954.8,5,3,14,36.0,444136.52,1
1950.6,3,2,16,15.3,128091.75,0
4144.4,5,3,34,33.7,325906.58,1
1645.9,3,2,5,26.0,137921.7,0
3566.8,3,1,22,19.5,283494.63,1
3921.0,1,3,23,39.2,208911.99,1
3180.4,4,3,16,23.6,314860.1,1
2622.1,2,1,23,9.3,171361.02,0
2353.3,3,1,12,28.7,103906.01,0
2069.9,2,3,23,22.4,124990.66,0
4682.9,1,1,43,27.3,352498.05,1
4237.8,3,3,31,3.0,311277.01,1
4842.6,1,2,13,32.3,302614.32,1
1059.3,2,3,14,32.2,54935.46,0
3788.9,5,3,48,18.7,322457.33,1
4722.5,3,1,26,22.5,241000.8,1
1315.5,1,1,28,11.6,94448.19,0
799.2,2,2,20,32.9,125360.25,0
3835.0,3,1,41,31.4,214446.65,1
3085.1,2,1,43,22.3,143041.39,0
4288.2,5,2,47,1.9,350601.24,1
1129.0,3,2,49,9.1,122624.21,0
4078.7,1,1,8,8.6,257876.08,1
1407.3,1,2,48,15.8,56177.6,0
1236.5,1,2,47,3.3,115931.72,0
1239.2,1,2,18,20.2,65149.32,0
4165.6,3,2,32,14.6,226080.86,1
3493.4,5,3,13,23.7,233752.81,1
2853.8,5,3,44,29.7,197275.3,1
2114.7,1,2,4,22.1,34854.86,0
4447.4,1,1,44,19.2,282347.26,1
2266.0,1,3,36,3.4,210116.61,1
4174.7,1,3,15,30.1,206676.77,1
2476.1,3,1,37,21.4,293504.56,1
2196.2,5,3,37,7.3,243624.82,1
2582.1,4,1,22,1.5,207447.21,1
1856.2,4,2,6,2.8,232746.27,1
3864.2,5,1,20,18.6,359080.95,1
2762.2,1,3,44,30.1,210974.78,1
1545.0,4,1,28,4.6,30000.0,0
4548.1,3,3,23,34.1,280648.27,1
2227.5,1,2,33,20.3,53645.83,0
2946.0,5,3,36,37.1,201817.3,1
4579.1,5,2,19,20.6,285249.56,1
3309.1,2,3,21,4.4,305230.64,1
1026.0,3,1,13,23.3,30000.0,0
4729.2,3,1,41,24.2,338480.87,1
3324.7,2,3,6,26.5,117291.07,0
2007.1,2,3,45,31.8,157940.35,0
1126.7,2,2,8,7.2,84191.89,0
4073.1,3,2,47,11.1,214387.29,1
3290.3,2,3,21,14.8,219093.99,1
2900.6,3,2,27,29.9,177296.21,0
4522.5,2,2,25,31.1,225688.98,1
4048.7,4,1,13,27.9,252297.78,1
1182.5,5,2,27,38.5,151716.36,0
1902.7,3,2,36,25.8,161107.22,0
1618.2,1,3,45,16.4,131218.95,0
3847.8,1,3,38,29.3,135277.9,0
650.9,2,1,24,14.4,30000.0,0
3064.5,2,2,32,20.6,259856.34,1
3931.1,3,1,30,27.6,263320.83,1
4445.4,4,1,10,2.6,369237.06,1
2039.4,1,3,4,12.8,205426.8,1
4195.7,3,3,22,5.2,306107.52,1
997.8,1,1,48,30.8,30000.0,0
4309.0,5,3,4,1.6,407013.15,1
1073.7,2,1,31,24.2,44542.55,0
2287.8,3,3,3,6.8,126270.02,0
4087.8,2,3,18,25.4,234881.83,1
1174.6,3,2,29,20.2,167737.99,0
1531.6,2,1,8,37.7,30000.0,0
3750.1,2,2,23,34.2,209602.37,1
3740.2,3,3,8,6.2,297619.39,1
3385.2,5,2,0,8.9,213562.31,1
3622.8,1,3,14,32.7,231300.07,1
2942.3,3,1,11,16.1,206945.98,1
1633.1,5,1,4,35.5,116714.13,0
2055.6,4,2,27,14.0,124209.0,0
1317.2,2,3,14,19.9,56244.37,0
4588.0,2,2,1,27.4,177384.17,0
3125.3,1,2,30,22.1,236753.08,1
2303.8,1,2,41,3.7,65967.12,0
2579.0,2,1,26,29.6,30906.63,0
4762.8,2,2,12,27.0,209914.07,1
1190.1,3,2,37,7.6,133071.4,0
3138.0,1,2,19,8.0,186844.97,0
2776.5,3,1,22,7.7,211988.2,1
3251.5,3,1,6,20.6,114264.16,0
581.5,2,1,37,33.4,38442.85,0
4424.6,1,1,48,8.0,303395.8,1
4694.5,5,3,39,24.8,419119.58,1
3043.1,1,3,5,2.0,250359.41,1
3634.9,3,1,4,23.9,217836.98,1
4651.2,3,1,49,23.2,283775.18,1
3682.6,2,3,44,4.9,261274.31,1
1186.4,4,2,16,19.9,168912.54,0
3093.3,1,1,21,35.6,33283.58,0
3230.2,5,3,15,29.2,312195.32,1
2408.6,1,1,18,7.0,140826.76,0
3814.0,1,2,26,24.9,276927.0,1
4704.7,3,3,34,9.4,326304.52,1
4665.1,2,1,36,35.4,328328.18,1
2528.8,5,3,13,13.0,269706.76,1
1009.6,5,1,17,39.8,44314.23,0
4931.8,1,1,49,3.0,173677.86,0
4275.0,1,3,10,14.8,225161.73,1
1061.0,5,2,15,16.5,193175.52,1
4643.8,5,3,36,12.2,362196.71,1
4414.5,4,1,8,12.6,280302.26,1
2834.8,4,1,41,37.1,169298.41,0
3160.7,5,2,17,36.1,175633.6,0
2295.5,2,2,15,25.0,214286.7,1
746.4,4,2,35,18.3,115389.45,0
2008.4,3,2,47,21.0,145969.2,0
4112.8,3,3,38,7.1,259296.29,1
520.8,3,3,45,37.5,142442.22,0
2000.7,1,3,1,11.5,133980.52,0
2291.8,4,2,16,38.8,128659.45,0
2918.3,1,2,31,8.9,143481.57,0
4639.4,2,1,46,7.2,136795.28,0
2058.6,5,2,21,21.2,143859.64,0
2061.3,5,1,7,25.8,149565.87,0
3818.8,2,2,42,29.8,198913.1,1
2535.0,4,3,22,29.4,181963.05,0
1510.7,2,3,36,29.8,161724.24,0
2536.0,5,1,26,29.7,162900.3,0
1133.9,5,1,11,24.7,66840.76,0
1293.7,2,1,19,21.7,50960.63,0
2742.7,1,2,48,3.1,142456.25,0
2385.2,2,3,45,7.5,130374.58,0
4616.8,1,2,8,30.1,207119.35,1
2130.8,4,1,43,15.0,98515.68,0
3112.6,5,1,28,20.9,270323.75,1
3345.2,3,3,13,27.2,163008.74,0
558.9,3,1,35,34.3,56661.99,0
3485.9,5,3,34,30.5,209303.01,1
1301.2,2,3,32,33.0,113010.13,0
4824.8,5,2,47,10.1,283710.02,1
1169.0,2,1,2,22.8,33265.62,0
2365.8,2,2,28,1.8,93832.43,0
884.1,5,3,48,14.6,136723.67,0
4985.9,3,3,37,11.9,264965.64,1
2759.9,5,3,16,20.4,258947.76,1
3179.2,2,1,9,30.0,78864.14,0
801.8,4,3,36,11.3,151922.23,0
3874.8,3,2,4,23.3,204013.87,1
1444.6,2,2,33,33.1,108432.16,0
4541.2,3,1,0,37.8,226438.37,1
1423.1,1,2,0,23.0,137592.45,0
1358.1,5,2,28,35.8,30000.0,0
664.5,5,2,3,14.5,31835.75,0
2624.3,3,3,13,18.1,182141.02,0
3041.8,1,1,5,3.5,243350.1,1
795.7,4,3,24,4.7,227436.85,1
3989.9,4,3,39,12.2,181923.29,0
2539.8,4,2,37,32.7,230743.3,1
2859.8,3,3,27,5.5,171220.72,0
2483.4,2,3,26,7.1,272412.45,1
2303.4,5,1,38,38.8,174024.22,0
3018.4,1,3,3,12.7,264318.7,1
1198.6,1,1,16,37.5,80876.18,0
1318.7,4,2,17,37.4,171932.99,0
4378.0,4,2,49,3.3,324627.25,1
4757.5,1,2,45,17.5,231622.39,1
2179.9,5,3,33,30.5,135999.02,0
1718.4,1,1,34,14.1,77574.81,0
3398.0,4,3,21,14.9,261082.76,1
2339.3,4,2,5,3.1,219856.75,1
614.2,3,1,8,23.0,47658.19,0
1202.7,4,2,30,17.1,81291.06,0
3721.9,3,3,31,18.7,261966.31,1
3465.2,5,3,25,30.7,275925.04,1
621.9,4,1,5,27.9,81552.28,0
1498.9,4,3,45,37.8,98773.88,0
1539.8,1,3,35,2.8,52775.14,0
3523.5,4,2,43,13.4,203414.96,1
588.7,5,2,39,2.2,69393.52,0
968.5,2,2,41,11.4,90673.34,0
4099.6,1,3,29,16.1,224573.75,1
1303.5,5,3,39,22.1,186956.7,0
3437.4,3,3,28,15.6,333506.63,1
1571.8,1,3,36,25.8,90437.1,0
947.5,4,3,3,17.7,166392.18,0
1594.3,1,2,43,28.7,30000.0,0
3750.2,3,2,34,10.7,192405.86,1
4350.6,2,3,34,23.1,262959.57,1
4236.0,4,3,30,9.2,352161.58,1
2287.3,5,3,37,26.5,260179.73,1
3506.4,2,1,33,39.9,86718.75,0
1422.4,3,1,45,9.4,41663.38,0
1819.2,2,2,7,38.2,173741.08,0
4533.5,5,2,31,20.4,323803.84,1
558.5,5,3,45,18.9,183023.38,0
884.8,1,2,13,17.9,30000.0,0
1435.5,2,2,13,21.3,152595.07,0
619.4,1,1,4,9.1,35713.67,0
1316.5,4,1,0,29.9,144867.94,0
3123.7,3,3,43,31.9,137236.81,0
2396.4,4,2,42,34.7,141427.46,0
4517.0,5,3,15,34.3,272065.98,1
4178.5,5,1,19,27.8,282845.52,1
2038.2,5,2,21,27.2,288596.98,1
1667.4,5,1,2,24.3,127169.35,0
2208.6,2,2,44,5.1,177616.73,0
3156.3,2,3,19,33.1,232585.92,1
1706.3,5,2,1,5.1,279105.9,1
3308.7,4,1,36,13.5,283903.26,1
2342.4,3,3,6,20.5,210462.98,1
2984.2,3,2,0,17.4,220313.73,1
2462.6,4,2,49,33.1,158202.26,0
1825.1,4,1,39,26.3,226764.3,1
4768.0,4,1,12,4.1,234350.39,1
3936.2,3,3,39,1.5,247495.05,1
1130.5,3,3,26,28.4,109200.36,0
4408.1,5,3,13,36.6,283860.84,1
2693.4,5,2,6,6.0,239267.59,1
4525.5,4,2,35,10.1,255769.58,1
4099.3,2,1,25,15.8,252885.34,1
2413.5,2,1,39,12.5,141073.37,0
601.1,1,1,32,39.6,51126.69,0
1709.0,3,1,6,25.1,108641.62,0
2937.4,2,2,41,20.8,216438.87,1
3350.7,1,2,5,13.7,215142.21,1
1660.5,3,3,9,9.5,286383.42,1
1127.1,4,3,14,39.3,120754.18,0
4257.2,4,1,32,9.0,278127.15,1
4929.8,5,1,31,30.2,361901.91,1
2865.6,1,1,49,36.6,89271.75,0
1272.6,1,2,49,7.5,147022.61,0
1725.4,1,1,36,28.7,112617.42,0
582.8,1,1,19,33.0,30000.0,0
4614.3,5,3,49,27.2,240284.17,1
1029.9,5,2,42,15.4,145269.19,0
3094.3,4,1,3,6.4,261464.83,1
1733.2,4,2,15,8.3,228832.78,1
2993.8,2,2,30,31.0,30000.0,0
3431.4,1,1,45,21.5,64922.64,0
4233.8,1,3,0,7.8,258183.97,1
1428.9,1,2,16,34.2,107496.16,0
549.5,5,3,36,17.3,171492.39,0
1116.0,1,3,48,37.9,30000.0,0
4550.1,1,1,23,33.9,184110.66,0
4432.5,4,1,6,36.8,158770.19,0
3188.4,2,1,9,38.0,197398.39,1
3202.3,5,2,9,13.7,274938.74,1
3492.7,5,2,18,20.2,268051.29,1
1289.2,3,3,24,28.1,72086.16,0
4614.9,1,2,47,35.8,188926.79,1
2384.5,1,1,22,8.3,167877.87,0
2224.1,1,1,10,4.2,149206.14,0
2835.1,2,3,15,1.7,200575.76,1
711.3,1,3,34,1.0,100350.1,0
1248.3,5,3,27,8.8,138829.45,0
3821.2,4,2,29,27.9,281816.3,1
872.6,4,3,2,31.7,100032.93,0
3214.2,3,3,2,30.4,161511.84,0
1604.1,2,1,4,20.2,58311.6,0
2251.8,2,3,30,27.1,111341.59,0
1799.1,1,3,47,11.2,82615.24,0
2100.5,3,1,1,12.4,147721.66,0
3735.7,4,1,2,16.2,355382.75,1
1837.0,1,1,29,12.8,100682.87,0
3048.8,2,3,44,33.3,144333.02,0
2642.2,1,1,25,23.2,123189.96,0
3486.5,4,1,32,17.7,187781.08,1
4715.7,3,3,14,24.2,200444.56,1
3796.6,5,1,46,5.2,244703.88,1
1467.2,1,2,31,36.8,88189.9,0
640.3,2,3,14,5.6,105832.44,0
1680.2,3,3,10,24.9,59323.92,0
3177.9,1,1,35,17.8,79275.38,0
731.4,2,2,5,31.3,57306.26,0
2733.6,2,2,16,19.5,155026.78,0
3185.8,3,2,37,24.4,207220.44,1
2004.1,2,1,16,24.6,155009.59,0
3969.1,2,2,12,26.3,196315.26,1
979.7,4,1,47,14.3,56735.53,0
838.1,5,3,24,27.7,109253.28,0
3776.8,3,1,31,29.6,214403.96,1
2729.7,4,2,43,15.1,209752.29,1
3597.8,5,3,11,17.8,393962.96,1
2456.7,1,2,36,5.4,149406.75,0
1608.8,4,3,25,36.0,132480.72,0
4186.0,5,1,40,10.8,375181.52,1
4097.4,2,3,15,34.5,315845.55,1
3626.1,3,3,44,31.2,234696.87,1
1724.7,4,3,34,11.2,115456.15,0
3156.0,1,2,10,37.9,229875.59,1
2124.4,4,2,37,6.6,180358.83,0
912.1,2,3,21,6.3,124773.58,0
4627.9,3,1,2,11.3,289796.98,1
1115.7,4,3,19,33.7,81025.24,0
4776.1,4,3,4,21.4,307911.66,1
2507.0,2,2,14,20.1,215900.52,1
1333.1,3,3,2,11.3,163869.43,0
2938.6,2,2,31,12.7,236893.34,1
4428.3,2,2,5,10.9,164147.05,0
3795.0,5,2,12,22.2,284545.05,1
4129.5,5,3,45,7.2,267012.18,1
3464.5,5,1,1,16.2,234630.26,1
3615.2,5,3,3,38.0,175259.92,0
4321.4,4,2,3,22.5,257565.13,1
1623.5,4,2,24,23.9,244830.06,1
2702.4,2,2,48,23.0,94684.49,0
1495.4,3,2,0,28.4,97348.34,0
4944.5,5,3,3,33.5,404125.53,1
4748.3,2,1,20,39.8,237755.73,1
677.4,3,3,21,23.0,62714.98,0
3675.1,2,1,42,20.4,192306.76,1
4663.6,5,1,6,17.6,351131.06,1
1312.6,5,1,38,20.6,141121.01,0
3055.8,4,2,7,13.2,239857.63,1
4619.7,1,2,6,25.6,303806.39,1
652.8,1,2,34,15.9,35783.57,0
3638.4,5,3,16,36.5,308229.96,1
1838.1,2,2,17,4.6,239868.21,1
4659.8,4,2,1,22.4,480424.53,1
4869.8,3,3,20,16.3,351616.67,1
4749.2,2,1,16,2.5,270257.77,1
2634.0,2,3,13,30.6,193994.13,1
4379.2,1,3,30,4.3,217586.95,1
4300.5,4,2,43,24.9,281086.95,1
1936.0,5,3,45,4.4,182239.95,0
4230.1,5,1,13,30.4,188314.51,1
666.5,5,3,14,8.9,182840.8,0
3183.2,2,1,13,18.2,150305.64,0
1535.0,3,1,6,39.1,52190.56,0
1042.6,2,2,7,3.2,75570.08,0
846.3,5,1,45,30.5,98592.18,0
3633.3,3,2,20,12.9,277733.18,1
2029.4,1,1,29,31.9,72570.01,0
3761.5,1,3,28,34.7,149344.46,0
794.1,3,2,5,6.7,112434.5,0
1918.8,4,2,9,22.6,143247.83,0
2927.7,1,3,43,2.0,141866.41,0
4058.3,2,2,0,1.9,169586.64,0
1934.4,5,1,20,17.0,231193.36,1
3316.5,1,1,20,12.3,154741.69,0
4486.9,3,3,47,38.7,247423.22,1
3271.4,1,2,40,13.2,78515.36,0
1548.3,3,1,26,35.1,92855.36,0
609.8,3,2,18,5.8,122832.5,0
4415.4,4,1,40,14.7,212594.99,1
595.7,1,3,3,31.3,30000.0,0
4436.2,5,2,34,14.6,288851.61,1
2880.2,1,1,6,30.6,216610.62,1
4725.8,3,3,17,14.1,219767.55,1
4094.5,1,1,41,38.2,240939.84,1
4990.7,5,3,12,18.0,354814.78,1
2078.2,4,2,28,19.7,164252.96,0
3952.3,4,3,0,7.4,396289.47,1
2308.7,4,2,28,6.6,172075.55,0
2659.4,3,2,44,11.2,196381.35,1
3323.8,2,1,38,10.0,268245.26,1
4431.5,3,2,15,9.7,288193.45,1
4928.4,5,2,9,21.9,357855.53,1
3957.2,4,3,27,30.5,262496.66,1
2380.0,3,1,42,7.8,93035.64,0
2396.1,3,3,13,22.2,146980.64,0
3819.1,4,1,0,33.9,279943.03,1
1574.5,1,3,14,25.2,82606.55,0
997.1,5,3,17,39.2,95403.34,0
2095.8,2,2,43,23.6,176570.16,0
1792.6,2,3,12,8.0,121401.98,0
1833.4,5,2,39,20.3,142221.09,0
1551.2,3,3,19,34.6,150844.36,0
689.4,4,3,10,8.9,166827.81,0
580.4,4,3,49,22.6,98396.79,0
4944.8,5,2,44,14.1,304705.32,1
2425.0,5,3,7,3.6,312869.47,1
2229.5,4,3,49,23.6,193805.84,1
3558.4,4,1,36,18.7,213586.4,1
1482.1,5,2,47,31.1,98853.93,0
4774.8,3,3,29,30.4,361141.78,1
4038.6,2,1,12,32.3,170366.34,0
902.3,2,1,24,32.3,226904.02,1
2379.1,1,3,15,2.3,194364.3,1
4456.0,5,3,9,39.4,274695.24,1
4751.3,1,3,8,17.1,222680.65,1
2603.3,1,3,39,24.3,139488.3,0
3260.4,2,3,2,32.4,108859.01,0
1251.7,4,2,27,26.1,94427.45,0
4960.3,4,3,14,32.8,343686.81,1
1542.5,4,2,35,30.5,30000.0,0
4742.3,5,1,29,5.3,292109.89,1
3423.4,2,1,40,4.4,193352.36,1
3234.8,5,2,46,23.3,234660.85,1
2807.1,5,2,43,14.6,187913.53,1
1538.0,3,3,37,38.8,173777.97,0
1294.4,4,3,2,12.0,92685.27,0
1492.2,3,3,21,17.0,148432.7,0
1339.0,3,3,33,11.1,193350.36,1
4008.1,2,3,44,36.6,225381.81,1
2075.6,4,1,15,29.1,194182.14,1
760.3,1,3,42,8.9,30000.0,0
4861.0,3,2,10,14.1,314657.0,1
4477.0,3,3,25,5.3,326564.15,1
4674.9,1,1,3,5.5,313788.07,1
4977.1,1,1,2,2.8,180846.5,0
1282.5,2,2,4,7.7,157664.89,0
2283.1,3,2,20,35.2,203051.85,1
3912.1,3,2,26,10.3,229922.34,1
3632.1,2,3,47,28.5,225794.62,1
1192.5,1,1,41,18.2,30000.0,0
4171.2,3,1,18,9.2,272685.03,1
1510.0,1,3,48,20.3,67536.11,0
1507.2,5,2,37,38.2,109284.99,0
2916.4,3,2,11,28.7,178412.78,0
3168.2,5,1,11,16.3,278240.24,1
3110.4,3,3,7,36.7,150509.96,0
911.7,1,3,15,4.0,65620.65,0
4448.6,5,2,18,35.1,387218.2,1
1695.2,2,3,26,9.0,130607.05,0
1082.8,4,3,39,11.4,89164.51,0
4499.4,2,2,28,30.7,288913.4,1
4800.4,2,3,3,7.4,376072.9,1
4379.6,5,3,4,37.2,330051.22,1
4142.8,5,2,15,21.7,327762.6,1
3448.6,2,3,0,31.7,280391.99,1
2978.9,5,3,4,11.4,272328.26,1
891.4,2,2,22,8.0,78764.81,0
2338.0,3,2,26,6.9,170264.66,0
2177.1,4,3,4,35.6,200252.51,1
1668.9,3,3,47,30.6,169755.91,0
3755.4,5,2,10,20.4,215594.69,1
2731.4,2,1,5,28.6,83239.68,0
864.7,3,1,49,31.4,54022.22,0
1490.8,2,2,7,2.8,131460.15,0
3574.7,3,1,28,8.5,244998.56,1
842.6,1,3,26,24.0,144668.23,0
4330.4,1,3,47,10.7,215190.5,1
2728.2,1,3,12,33.7,65311.31,0
2662.6,4,2,28,37.3,130036.19,0
3165.8,3,1,0,22.7,162062.37,0
4211.1,5,3,9,38.1,348158.2,1
2065.1,3,2,35,14.2,30000.0,0
3551.1,2,3,1,1.4,274570.24,1
3045.8,3,3,43,30.7,220275.4,1
1701.6,3,2,3,13.5,208057.98,1
4453.8,1,1,37,7.0,270778.13,1
4088.4,2,2,31,20.6,230144.53,1
3463.0,3,1,13,26.9,243245.59,1
4327.6,4,2,32,9.5,236177.29,1
4402.8,5,1,21,12.7,354074.01,1
3687.6,1,2,17,34.3,242275.34,1
4266.6,3,3,11,38.1,232531.8,1
3638.6,2,1,11,18.9,178485.71,0
3560.6,1,3,5,1.1,272733.34,1
3283.8,1,3,4,27.1,223482.12,1
3887.2,3,3,10,31.3,310640.69,1
1213.7,2,1,21,17.1,164594.17,0
4463.9,2,2,16,20.2,297725.88,1
4423.3,4,2,11,19.5,324912.7,1
631.6,1,1,1,28.0,30000.0,0
4216.2,4,2,37,26.0,175917.5,0
1079.9,2,3,30,10.2,110093.7,0
2008.0,5,2,13,20.5,223981.97,1
3845.8,5,2,32,24.3,253971.69,1
1223.4,5,1,33,6.1,132466.39,0
4180.9,3,3,36,11.1,236542.58,1
4244.6,3,2,0,33.1,387971.26,1
2783.6,2,1,12,2.0,225976.54,1
528.7,4,3,0,6.6,121272.53,0
1791.7,3,3,26,10.9,201060.13,1
3276.2,2,3,19,33.3,188348.8,1
4915.3,5,2,38,9.8,272624.23,1
3343.2,5,3,15,7.8,320474.84,1
1669.1,1,2,47,19.0,30000.0,0
3353.0,4,1,40,20.7,169944.87,0
2929.9,2,2,4,8.1,250058.04,1
4009.3,2,3,41,16.6,297649.35,1
981.4,5,1,7,5.8,231719.66,1
3924.6,3,2,6,5.9,288490.6,1
2935.7,3,2,24,25.0,218638.59,1
4833.5,2,1,2,31.6,301187.79,1
2038.4,3,2,6,26.8,130215.52,0
3346.8,2,2,4,14.2,144312.2,0
4694.1,1,3,33,33.9,199082.11,1
961.3,3,1,15,39.6,52802.67,0
4717.5,1,1,32,31.4,182234.68,0
3595.5,4,3,6,12.0,317175.66,1
805.3,1,1,33,16.0,43076.58,0
1854.3,4,1,18,17.8,129844.64,0
3686.8,1,2,41,24.6,181293.88,0
803.1,3,1,29,22.6,127258.51,0
3119.8,1,1,7,6.2,157717.33,0
2056.5,3,3,37,34.1,166855.15,0
3294.1,2,2,5,11.8,162737.31,0
705.8,2,3,18,24.1,30000.0,0
4421.9,4,3,18,11.2,307912.21,1
4880.7,5,3,35,17.1,259644.52,1
4860.0,1,2,22,25.4,203694.3,1
3873.4,3,2,5,25.0,304358.21,1
1085.4,5,3,38,28.8,115635.6,0
3912.2,2,3,7,26.6,224433.26,1
610.6,3,3,24,10.5,30000.0,0
599.6,3,3,42,33.9,45839.72,0
1956.2,5,3,13,38.6,186699.65,0
2698.9,3,1,42,35.1,171735.67,0
3966.8,5,1,12,32.5,256738.91,1
3574.8,1,2,12,1.7,129639.97,0
2506.6,1,3,13,19.9,67114.49,0
1731.3,1,1,19,4.5,109761.6,0
4987.1,2,3,30,5.2,339153.7,1
2417.8,5,1,21,1.2,278068.07,1
2531.2,1,1,18,29.4,156909.72,0
1236.3,2,1,1,6.1,130181.81,0
4076.6,2,2,33,34.5,298642.7,1
3621.6,2,2,10,28.9,229978.8,1
1493.5,1,1,38,4.9,95697.19,0
870.7,3,3,19,6.6,258782.59,1
3562.2,1,1,27,35.9,130849.09,0
3445.3,2,2,19,21.9,234699.45,1
1729.7,4,3,37,12.1,126941.23,0
4778.9,1,3,28,38.2,359223.21,1
1179.8,1,1,10,31.9,30000.0,0
2445.5,3,2,5,29.6,117179.95,0
4746.3,1,1,8,18.6,287549.29,1
2388.8,1,2,29,15.6,111924.76,0
3373.4,2,3,12,8.6,191811.02,1
2289.2,2,1,40,10.1,136550.75,0
1734.0,4,3,25,31.4,180343.01,0
4927.9,2,1,27,2.7,248132.81,1
2342.0,5,1,46,28.7,205864.79,1
4523.4,3,3,46,31.1,328739.14,1
1534.8,1,3,32,20.1,117947.65,0
1459.0,1,1,41,8.5,119579.41,0
640.1,5,2,34,23.3,196919.59,1
3432.5,3,1,31,1.1,211504.01,1
2158.4,5,2,42,22.0,199878.35,1
4389.6,5,2,3,34.7,289822.65,1
2629.4,3,2,10,4.4,163129.65,0
4856.9,1,3,47,9.4,243274.01,1
1334.9,1,2,41,36.6,30000.0,0
4408.8,3,1,39,36.4,246507.53,1
3994.7,2,3,15,22.0,186001.7,0
3969.1,3,2,44,20.4,255200.72,1
4301.5,5,2,8,5.2,404160.49,1
3924.6,5,3,19,10.8,329493.86,1
3318.0,1,1,30,22.5,174510.35,0
1090.6,3,1,49,37.5,30000.0,0
646.4,3,1,25,22.5,56975.17,0
4643.8,1,3,39,9.4,261074.5,1
3274.9,5,2,9,38.8,269274.36,1
4084.4,1,3,38,31.2,179299.98,0
2666.9,4,3,11,33.3,201822.0,1
1027.9,5,2,35,34.4,124847.91,0
1063.3,3,2,39,30.2,60580.66,0
3585.0,2,2,1,19.4,158234.53,0
2436.4,2,2,20,6.9,302213.73,1
1402.4,2,2,11,30.0,93369.75,0
2712.2,3,1,5,21.3,275699.92,1
788.9,3,1,37,7.9,34564.53,0
3118.9,2,1,7,29.7,228326.07,1
1710.5,2,3,38,15.6,77057.35,0
4089.0,4,3,6,3.7,289973.19,1
1896.6,1,1,19,20.4,68184.22,0
2548.5,2,3,44,16.0,144292.65,0
552.3,2,2,11,29.0,51485.32,0
826.0,4,1,28,1.8,66028.91,0
2266.2,1,3,36,7.8,146671.87,0
2659.7,2,3,1,25.8,169451.93,0
3200.1,4,2,36,33.7,234711.01,1
1812.5,5,1,2,15.1,174957.88,0
3627.4,1,1,30,10.7,199817.54,1
4370.6,1,1,5,14.7,291763.01,1
4009.3,5,2,3,26.0,257035.35,1
678.3,2,1,31,27.1,30000.0,0
