advertising_spend,product_rating,category_score,discount,season_index,monthly_sales,bestseller
64511.25,4.1,3.09,10.73,0.57,62162.9,0
761.94,4.21,4.21,31.91,0.0,32418.09,0
50630.9,4.29,8.67,20.14,0.4,90293.99,1
91729.66,3.34,3.06,19.87,0.4,67220.3,1
50706.82,3.3,4.75,15.24,0.65,96065.15,1
54416.72,2.54,4.68,11.18,0.29,84415.33,1
91921.25,3.22,5.26,23.38,0.03,106171.03,1
71183.14,1.49,7.41,7.27,0.63,70021.99,1
99431.22,1.82,4.07,38.19,0.7,99562.43,1
74617.69,4.03,7.57,45.72,0.13,86022.95,1
64143.71,4.11,4.0,32.7,0.68,83201.07,1
34104.53,2.02,9.79,33.62,0.73,16848.43,0
55390.07,2.83,2.72,34.24,0.15,48908.09,0
12559.98,4.0,1.87,49.59,0.11,14947.34,0
23554.31,4.15,6.51,9.04,0.0,57673.52,0
34173.98,4.17,7.29,22.77,0.86,62711.32,0
23436.33,1.33,8.27,28.45,0.33,33364.31,0
38513.69,1.54,8.91,47.05,0.88,20507.79,0
81005.29,2.99,6.85,9.88,0.11,92668.91,1
33401.98,2.5,8.28,5.47,0.59,22298.61,0
95450.54,4.62,2.98,9.03,0.55,110698.39,1
72630.17,1.5,1.7,21.98,0.06,54140.84,0
39758.57,4.51,6.96,21.28,0.99,81116.9,1
66998.83,4.95,4.86,45.77,0.98,74029.51,1
88111.64,1.73,2.06,33.67,0.1,99104.71,1
63831.63,3.23,2.14,3.03,0.35,72693.75,1
7360.93,3.58,0.15,36.8,0.44,36944.35,0
78260.74,1.54,5.04,36.8,0.28,89755.14,1
25780.86,3.4,4.68,21.63,0.95,63454.95,1
65995.02,3.33,8.96,0.75,0.92,92933.21,1
85039.82,1.02,9.72,35.62,0.96,86477.98,1
45606.14,4.59,4.01,13.84,0.54,125478.41,1
95842.44,2.03,4.14,5.8,0.67,60688.93,0
17465.97,2.23,1.14,32.12,0.65,24022.64,0
99713.64,4.2,1.81,32.05,0.78,114823.34,1
21500.44,2.51,4.99,20.62,0.51,35390.25,0
37609.75,2.23,5.13,13.9,0.64,65159.09,1
44849.18,4.33,6.2,28.96,0.81,63599.26,1
55579.57,4.38,8.8,27.15,0.84,50118.3,0
8624.58,1.21,1.31,31.92,0.19,1000.0,0
1398.02,2.42,6.38,17.51,0.31,28067.59,0
53248.32,2.69,8.98,5.21,0.78,95484.82,1
64064.55,1.78,9.13,8.58,0.54,60761.63,0
58390.97,1.04,6.73,22.1,0.93,94201.18,1
55252.0,1.79,5.72,44.27,0.98,82089.52,1
31753.88,2.52,3.84,5.09,0.91,83184.79,1
93102.49,2.21,7.88,14.74,0.45,74262.36,1
72293.92,2.94,2.98,45.8,0.46,97754.42,1
82120.73,3.94,4.68,18.73,0.23,78171.58,1
60319.57,1.79,0.29,24.21,0.65,79544.05,1
18608.15,2.63,1.52,31.72,0.15,20277.52,0
52521.57,3.67,5.63,8.78,0.86,81176.24,1
20131.6,1.47,7.36,48.53,0.59,50840.81,0
69753.97,1.93,9.71,49.03,0.17,53098.59,0
87707.55,1.4,8.18,26.16,0.51,101825.17,1
6931.33,1.93,2.72,12.86,0.8,1000.0,0
99813.26,2.51,8.99,27.79,0.11,103375.31,1
55701.36,2.43,0.1,7.59,0.85,74120.43,1
20537.74,3.94,3.12,6.43,0.32,53499.38,0
20424.09,4.95,6.94,17.32,0.64,47306.77,0
12467.98,1.81,3.67,26.16,0.98,18014.83,0
23828.6,3.01,0.14,6.35,0.27,2171.19,0
24327.87,3.62,9.27,14.13,0.71,88169.59,1
97327.49,3.18,6.48,27.75,0.7,135433.6,1
37401.48,4.33,5.63,0.84,0.13,80713.37,1
30112.97,3.95,5.28,11.51,0.12,67144.92,1
43548.71,2.6,1.66,29.2,0.1,29723.2,0
36966.27,2.45,4.78,0.46,0.79,68351.49,1
49521.49,3.24,5.2,7.26,0.28,106660.58,1
36028.53,1.4,3.87,23.94,0.02,71687.23,1
99469.02,3.49,8.11,19.02,0.62,118158.74,1
27690.73,4.36,7.85,16.19,0.66,66113.19,1
26433.92,2.63,0.18,19.83,0.31,45911.26,0
84978.74,1.98,3.54,17.07,0.29,92831.2,1
21019.87,2.89,7.28,6.74,0.19,40828.52,0
50445.7,3.61,7.12,44.9,0.29,52537.84,0
88921.37,1.64,9.79,15.07,0.91,110342.26,1
18968.8,2.93,5.74,40.12,0.42,37652.26,0
48609.09,1.35,6.11,33.44,0.62,52820.1,0
98826.93,1.86,4.16,45.27,0.56,107006.22,1
25367.5,1.72,5.59,21.84,0.24,29870.53,0
76056.19,4.48,9.81,48.02,0.26,82487.41,1
56614.27,1.74,4.06,29.02,0.4,7408.02,0
28296.34,1.33,5.62,0.26,0.99,39216.88,0
34266.72,1.32,4.17,27.96,0.3,50532.84,0
16023.82,1.69,3.29,32.39,0.01,1000.0,0
57776.76,3.24,4.51,48.46,0.17,18640.15,0
88352.99,3.42,6.15,49.38,0.55,109035.67,1
94134.62,3.74,5.16,27.52,0.0,112689.44,1
10800.49,4.38,9.85,39.67,0.05,34425.78,0
43623.95,2.74,2.32,42.8,0.16,13124.26,0
50637.0,2.72,0.2,13.54,0.19,38366.89,0
55437.84,2.44,4.38,5.6,0.27,69382.72,1
20795.77,4.18,2.45,21.69,0.78,31858.08,0
39160.8,4.74,4.17,5.71,0.78,66312.88,1
64971.09,3.5,2.04,45.02,0.87,82005.41,1
87380.03,1.93,7.7,14.85,0.35,120589.43,1
74586.9,3.04,9.92,7.95,0.15,90044.24,1
80606.52,2.7,0.11,11.33,0.06,74478.74,1
64326.08,4.29,9.91,15.5,0.02,39560.41,0
78919.28,4.92,2.57,6.99,0.5,75817.96,1
28491.03,1.67,2.07,31.68,0.41,40409.37,0
48952.11,1.48,0.43,2.04,0.61,64339.54,1
93665.78,3.02,1.71,41.75,0.56,93107.16,1
64174.7,2.51,4.13,33.55,0.68,87550.84,1
33892.52,2.48,8.8,2.03,0.72,61173.96,0
31204.43,2.68,4.32,17.66,0.21,49312.72,0
67427.81,1.86,8.14,0.03,0.76,102807.59,1
58101.28,4.0,6.45,5.81,0.54,78177.61,1
76152.43,4.48,6.0,9.0,0.82,79460.57,1
87834.21,3.5,1.55,19.2,0.52,98080.62,1
17725.78,3.51,4.24,46.85,0.4,66170.46,1
40879.85,3.89,3.21,3.2,0.26,52772.71,0
53831.92,3.6,8.95,47.54,0.26,52581.25,0
59573.64,4.11,9.82,1.97,0.76,88874.59,1
20811.91,2.19,3.88,22.66,0.79,60730.97,0
93112.14,2.6,1.04,46.08,0.14,76376.92,1
80836.85,4.37,1.73,3.44,0.61,85268.28,1
46575.07,2.34,1.73,18.21,0.99,90685.63,1
22679.05,2.35,8.95,16.37,0.85,42965.17,0
85967.54,4.98,3.92,27.34,0.91,114364.39,1
70276.29,2.83,4.51,1.38,0.08,93185.04,1
23263.5,3.3,9.53,49.5,0.98,30236.84,0
56127.16,3.71,7.71,40.86,0.04,71344.72,1
23698.56,3.48,1.14,39.72,0.26,17183.34,0
2018.13,1.56,4.01,38.35,0.95,9671.2,0
59534.65,4.85,9.37,9.86,0.71,108963.45,1
77497.15,1.99,0.93,26.96,0.43,103276.63,1
80035.24,1.28,7.62,6.25,0.84,44784.42,0
60127.15,1.89,1.01,23.04,0.36,87185.61,1
44764.29,4.95,5.72,2.28,0.41,62985.64,1
9754.87,3.33,3.09,12.0,0.52,30857.24,0
14757.65,3.19,8.86,48.21,0.53,23627.26,0
74924.67,2.27,7.55,33.4,0.47,100298.3,1
40454.25,4.17,9.05,13.09,0.32,59088.99,0
25854.39,1.82,7.82,22.77,0.68,51149.05,0
98970.2,2.72,1.27,48.48,0.82,84640.7,1
33750.8,3.28,4.03,23.11,0.58,47579.25,0
49278.69,4.17,1.85,44.57,0.28,37874.41,0
71136.04,1.67,1.54,5.58,0.37,54868.8,0
48829.8,3.72,4.52,6.36,0.27,52512.7,0
40228.72,2.45,4.81,26.01,0.53,52564.43,0
2710.07,2.92,1.88,14.75,0.52,28770.42,0
10156.09,2.32,5.19,44.45,0.12,1000.0,0
10262.92,4.56,1.67,48.23,0.25,20619.43,0
40151.49,1.69,0.34,0.26,0.34,29955.31,0
82590.11,1.96,3.64,38.72,0.8,82127.03,1
37458.21,2.05,3.8,5.81,0.52,58943.99,0
88547.85,1.73,2.34,10.65,0.91,78717.41,1
71555.85,2.04,3.07,30.27,0.59,86574.63,1
75056.96,2.83,6.9,47.32,0.41,53221.86,0
68607.33,2.18,1.69,4.43,0.9,138871.58,1
661.55,3.29,2.4,23.84,0.82,42495.35,0
89549.86,2.97,1.73,35.85,0.74,51623.34,0
61764.21,1.8,7.4,38.65,0.96,74810.87,1
30160.86,3.27,4.5,31.23,0.37,19626.52,0
91379.38,4.41,3.87,12.83,0.76,98776.26,1
69964.2,3.33,7.82,30.73,0.23,67108.56,1
35057.83,2.55,5.23,10.89,0.64,35481.52,0
26736.04,3.33,6.79,34.44,0.54,73114.3,1
99224.16,3.66,2.9,25.48,0.8,107309.58,1
2610.82,3.04,2.14,12.27,0.59,13588.76,0
36667.86,3.27,6.34,39.31,0.06,71826.92,1
27418.11,3.94,0.85,3.37,0.55,45380.42,0
22708.25,1.41,7.4,36.18,0.79,64505.75,1
59232.14,4.2,7.33,3.26,0.13,103509.25,1
19577.41,2.56,9.88,44.01,0.81,19269.85,0
57744.25,2.48,3.48,44.9,0.7,86625.64,1
8975.92,1.55,6.79,37.99,0.43,21388.18,0
85583.61,3.58,6.65,5.02,0.42,110264.27,1
49494.72,1.62,8.43,21.52,0.46,60641.26,0
9121.87,4.68,4.54,38.22,0.24,40688.78,0
42601.36,3.35,3.83,5.23,0.52,76881.15,1
14913.33,4.96,3.52,33.9,0.45,13307.54,0
22189.4,2.04,1.75,0.44,0.45,2168.42,0
23215.97,2.87,4.29,9.34,0.27,35821.01,0
42401.12,3.34,9.24,34.86,0.04,66372.2,1
33470.46,4.6,3.52,11.89,0.94,37287.87,0
39503.4,4.53,6.59,47.99,0.27,88032.25,1
40378.79,4.35,3.35,38.46,0.9,32392.47,0
85408.7,1.81,3.03,38.67,0.76,43836.39,0
6616.61,2.85,3.87,18.74,0.09,29633.38,0
76549.3,4.19,2.05,35.06,0.18,70608.01,1
36301.87,2.71,9.6,8.81,0.74,21090.14,0
88675.18,4.02,4.59,12.72,0.12,119819.67,1
35161.35,1.77,6.26,3.27,0.87,24233.31,0
75478.49,4.32,9.58,27.34,0.9,79582.85,1
31938.72,3.66,9.47,1.99,0.67,80484.41,1
43526.87,3.89,4.4,23.32,0.71,84285.4,1
45921.0,3.46,6.4,4.59,0.67,70838.44,1
53065.62,2.28,2.63,13.08,0.02,30123.29,0
97151.94,4.69,2.16,25.23,0.7,92178.02,1
56596.7,2.45,3.71,44.26,0.28,48367.13,0
50793.62,4.24,5.04,17.11,0.84,109630.14,1
83312.63,3.7,7.35,47.52,0.95,140072.46,1
53231.21,1.64,9.44,1.45,0.14,82926.03,1
10656.79,2.1,0.19,3.9,0.04,36675.58,0
29673.36,1.61,9.37,15.5,0.03,68697.34,1
37481.67,3.2,5.46,35.82,0.85,44057.83,0
93593.43,2.83,2.55,20.34,0.9,119474.47,1
61702.45,2.28,7.49,46.48,0.4,90696.79,1
34883.17,2.28,4.25,27.02,0.42,52605.0,0
60685.11,4.21,8.73,13.65,0.79,95830.94,1
32675.64,4.82,6.56,11.97,0.72,56120.99,0
23794.69,2.54,6.57,9.17,0.41,60561.18,0
19157.73,2.36,5.52,25.79,0.63,21264.11,0
38340.34,1.2,7.46,0.24,0.37,56872.48,0
18768.63,4.87,5.65,47.6,0.14,47526.07,0
81985.18,3.09,0.25,29.84,0.48,53757.42,0
50123.38,4.88,0.47,17.48,0.09,75050.11,1
55143.18,1.97,3.87,0.59,0.3,91946.76,1
49872.19,4.72,4.05,43.69,0.16,60425.87,0
39351.36,2.69,1.42,19.55,0.63,35900.16,0
68625.88,4.7,2.81,21.5,0.92,91974.62,1
98099.07,1.18,5.25,33.91,0.88,104125.37,1
70969.27,1.12,0.96,21.82,0.87,135038.35,1
73187.23,4.72,2.99,12.41,0.64,69787.78,1
6675.11,1.89,1.18,7.72,0.05,37306.2,0
16021.36,1.67,2.11,44.74,0.61,43185.6,0
75622.45,3.95,1.29,7.65,0.2,93065.57,1
38721.09,2.13,0.87,43.55,0.2,38479.51,0
23058.63,4.44,5.65,9.12,0.39,41842.16,0
46848.78,3.61,0.29,27.63,0.84,79152.99,1
51876.97,2.15,1.72,46.72,0.7,78971.87,1
17480.52,1.76,5.67,40.11,0.07,36863.72,0
79656.6,1.25,9.3,4.88,0.97,94528.68,1
27042.48,2.17,0.91,2.37,0.49,59565.56,0
17633.03,1.73,6.59,13.64,0.98,52986.1,0
62847.83,3.0,3.29,29.81,0.07,46606.03,0
45849.72,2.81,9.93,13.93,0.79,63664.92,1
26764.81,2.08,1.77,14.78,0.37,12591.61,0
55104.0,4.54,9.22,26.31,0.59,82540.57,1
62496.04,2.76,4.35,17.64,0.46,61803.83,0
99702.57,2.22,5.02,37.83,0.09,98820.21,1
75133.31,1.98,5.28,28.5,0.08,37953.0,0
71057.04,3.1,5.97,8.12,0.14,116696.09,1
50518.47,2.3,7.48,31.25,0.24,59697.6,0
97836.1,3.27,3.41,31.87,0.63,134244.84,1
2937.37,1.13,1.36,43.73,0.79,1000.0,0
80286.99,4.12,5.15,36.43,0.14,76204.74,1
11353.11,1.7,2.33,28.27,0.2,68677.43,1
17959.84,2.33,7.64,24.37,0.12,21940.42,0
32065.53,3.86,0.69,29.76,0.25,3851.51,0
95782.35,3.26,7.19,8.88,0.18,84414.74,1
46545.5,3.32,5.47,16.12,0.03,52302.76,0
37659.77,2.35,6.77,47.81,0.65,12262.88,0
95087.89,2.44,1.42,24.48,0.36,76471.49,1
66334.94,1.42,3.23,25.71,0.86,62549.93,0
89006.71,3.17,6.22,8.07,0.4,94525.66,1
85083.97,1.14,5.85,8.86,0.63,91518.13,1
20099.82,1.75,9.91,8.69,0.86,76689.51,1
83904.82,3.9,4.18,19.11,0.82,83803.37,1
86501.21,1.13,1.25,6.84,0.23,63264.16,1
65449.82,2.3,6.44,40.8,0.46,82055.12,1
73707.47,2.29,5.28,38.68,0.01,59115.52,0
90139.43,4.04,0.34,41.25,0.69,81656.88,1
22535.54,3.9,2.81,44.18,0.94,26051.39,0
28414.59,3.42,1.92,31.26,0.45,34728.25,0
13262.75,4.13,0.4,22.95,0.82,59859.52,0
25795.12,3.72,7.62,11.87,0.1,6665.04,0
86238.69,3.7,6.09,41.9,0.97,119737.53,1
46333.95,3.57,7.76,36.62,0.54,72808.03,1
50468.06,4.32,0.51,14.93,0.83,84138.88,1
17785.85,4.27,1.93,15.01,0.36,32359.59,0
77216.61,1.25,7.24,9.9,0.48,102470.71,1
24957.96,4.93,9.86,13.16,0.37,60513.57,0
43535.99,3.29,5.72,28.3,0.93,1000.0,0
86288.89,4.33,0.17,7.68,0.48,111205.45,1
76048.61,2.03,4.8,21.8,0.47,25960.94,0
53837.86,3.65,4.19,34.95,0.74,30247.36,0
3528.51,3.62,0.62,36.19,0.65,22118.69,0
33096.0,4.72,5.08,43.56,0.87,49477.08,0
96801.18,3.81,7.46,10.0,0.05,92291.8,1
8513.25,2.22,7.33,4.16,0.7,49357.61,0
81543.23,2.35,7.83,28.27,0.68,105232.84,1
21691.56,4.18,6.95,17.61,0.4,102261.52,1
56865.81,3.64,9.0,19.59,0.7,111167.74,1
89475.64,3.18,2.34,27.32,0.63,84871.5,1
38704.21,1.93,1.86,4.94,0.83,46304.05,0
5920.69,4.11,6.49,30.33,0.76,42673.45,0
76706.6,1.09,5.19,18.49,0.82,52745.23,0
77902.32,1.03,1.67,47.56,0.55,56028.39,0
31628.07,4.26,2.25,42.84,0.48,26682.17,0
67456.2,2.51,1.52,15.92,0.03,52599.35,0
73200.37,4.98,5.73,37.76,0.54,97495.62,1
61986.93,4.81,0.0,28.98,0.68,57193.27,0
19010.56,1.49,1.95,39.89,0.9,31256.07,0
77145.49,3.16,7.79,47.71,0.46,57600.37,0
99930.9,3.4,2.58,47.44,0.46,76662.88,1
68950.81,1.14,9.85,22.24,0.44,90702.6,1
15026.08,3.79,0.73,24.91,0.53,6237.86,0
17282.62,2.75,7.41,35.91,0.57,8608.2,0
49655.81,2.15,4.38,45.85,0.98,68704.14,1
95396.25,1.11,9.85,4.84,0.35,83474.38,1
10922.05,4.52,0.22,27.81,0.54,50099.91,0
48303.7,2.72,1.35,26.21,0.53,23203.0,0
60503.67,4.83,1.25,47.87,0.59,111789.84,1
23340.43,3.91,0.17,0.4,0.09,18429.46,0
8579.24,2.64,4.96,17.32,0.35,31043.77,0
84400.55,2.01,2.4,34.87,0.82,43508.68,0
92779.54,2.51,0.47,12.05,0.19,53880.41,0
46076.05,2.56,8.81,38.38,0.4,53903.0,0
11693.16,1.32,4.25,29.93,0.9,28283.93,0
97940.88,4.71,8.06,25.61,0.89,128343.3,1
47384.64,2.34,9.08,15.03,0.77,92635.51,1
5650.83,4.04,0.47,19.7,0.02,11708.69,0
41649.42,2.79,5.62,11.57,0.27,81182.25,1
83694.07,2.52,3.17,22.38,0.04,54952.99,0
1348.76,1.56,7.9,37.75,0.2,23809.54,0
70099.75,2.68,7.53,16.12,0.95,113840.13,1
45549.05,3.18,0.3,45.72,0.93,54523.78,0
84236.62,1.61,7.38,10.6,0.03,74258.77,1
78131.01,4.46,3.05,47.52,0.88,62798.15,1
39793.41,2.72,9.85,8.3,0.97,62477.48,0
67424.3,1.13,6.54,33.64,0.08,58138.54,0
44758.53,4.99,0.88,35.76,0.26,49767.58,0
2360.35,1.29,9.32,27.97,0.42,1000.0,0
57363.52,4.47,1.61,0.26,0.93,61566.96,0
61235.66,2.58,1.3,7.08,0.65,39945.79,0
74764.04,1.31,9.08,42.47,0.75,71601.02,1
52995.6,2.19,2.23,23.16,0.62,34803.31,0
66729.68,2.79,0.08,21.64,0.19,75394.64,1
11988.32,2.37,7.17,42.21,0.9,55822.9,0
73979.05,3.38,0.87,10.15,0.46,103332.64,1
23823.44,3.75,7.65,27.96,0.06,67830.47,1
90637.18,2.64,5.48,21.44,0.43,115060.74,1
98766.82,3.31,3.18,17.79,0.91,111056.95,1
89905.46,3.51,1.26,25.62,0.48,87532.21,1
67443.83,1.42,6.36,17.98,0.38,91048.92,1
68051.26,3.08,3.9,34.19,0.8,29167.85,0
78339.79,3.75,7.08,35.76,0.07,74645.55,1
63898.08,3.53,6.15,2.55,0.23,97170.06,1
54092.75,3.82,6.03,14.1,0.3,91728.29,1
21982.99,5.0,7.69,8.46,0.3,79360.6,1
5201.66,4.19,6.02,20.39,0.69,14384.46,0
39501.64,3.55,8.18,3.87,0.9,100989.12,1
11194.66,3.21,7.5,12.29,0.66,51534.51,0
76595.01,2.91,4.44,11.61,0.65,87725.96,1
27980.24,3.87,4.22,12.74,0.49,42632.96,0
11194.56,2.14,7.03,30.34,0.79,50489.41,0
48393.2,3.51,6.36,47.21,0.45,40369.33,0
33747.17,4.64,6.64,6.26,0.17,134862.35,1
19662.21,2.85,4.35,30.87,0.96,45792.45,0
51367.84,2.37,5.02,8.99,0.2,88370.23,1
29184.56,3.83,2.5,9.98,0.84,38753.87,0
6694.71,2.87,7.81,38.86,0.29,47924.14,0
61173.78,2.08,8.28,15.38,0.05,93757.18,1
41831.12,2.29,9.44,2.96,0.61,75482.64,1
12843.65,1.21,5.25,45.99,0.4,22226.37,0
73883.55,4.72,2.81,4.99,0.18,105514.56,1
9362.49,1.05,2.78,47.34,0.72,39798.03,0
49589.2,2.32,3.21,13.77,0.37,47057.71,0
95649.93,2.54,4.66,17.65,0.78,132295.52,1
92670.88,3.4,0.36,15.38,0.68,60675.99,0
13634.33,2.84,6.61,20.96,0.26,69434.02,1
4947.32,2.48,0.03,8.89,0.45,1000.0,0
99821.75,1.92,1.97,13.95,0.61,93275.69,1
26037.03,4.53,2.36,30.19,0.88,46474.96,0
41574.03,2.0,5.11,8.38,0.17,22091.02,0
97464.27,2.05,7.13,40.06,0.75,100748.07,1
73465.68,1.62,3.9,13.88,0.23,93723.16,1
26368.07,2.06,8.4,29.85,0.11,34967.55,0
85633.23,2.88,6.23,32.6,0.41,120193.23,1
50956.78,1.82,7.75,5.39,0.06,52623.67,0
72721.84,4.22,9.4,1.76,0.91,88126.22,1
19436.63,4.66,4.95,1.34,0.28,25961.78,0
35506.06,4.22,1.05,46.42,0.36,31235.3,0
71884.09,3.14,5.93,43.25,0.44,75704.78,1
74989.93,1.11,4.85,44.08,0.82,39470.18,0
28556.77,4.11,9.71,32.95,0.06,50439.32,0
34729.39,1.33,1.06,31.37,0.81,15149.7,0
69451.95,1.35,2.1,13.88,0.15,84974.24,1
85156.72,3.05,6.96,35.35,0.63,107369.45,1
47018.47,3.51,3.69,43.6,0.59,51140.44,0
59485.45,4.46,5.96,36.46,0.64,31829.99,0
96781.55,2.32,9.57,48.66,0.21,89356.05,1
99530.76,1.37,1.45,46.49,0.02,66665.66,1
51869.59,2.98,2.42,7.83,0.25,34652.63,0
73228.13,1.45,6.79,27.63,0.4,77401.45,1
46780.75,1.71,6.1,26.17,0.52,45541.46,0
2736.64,1.16,0.57,13.24,0.38,42405.27,0
11289.15,2.3,6.18,47.28,0.84,12321.93,0
33826.94,3.24,1.87,2.89,0.44,77370.41,1
30418.62,1.67,7.88,45.98,0.61,26812.13,0
6594.75,2.46,6.15,25.11,0.68,7036.89,0
23730.35,1.18,9.36,4.26,0.53,49252.99,0
18745.93,1.31,8.22,44.94,0.06,22865.41,0
76776.52,2.24,4.2,40.55,0.58,69936.7,1
44992.74,3.94,6.9,8.3,0.28,42698.14,0
75117.61,3.67,3.89,37.21,0.53,95966.49,1
24755.11,1.57,8.49,11.21,0.35,76850.51,1
13922.14,1.54,0.72,43.71,0.9,1000.0,0
19256.83,4.15,3.13,2.52,0.84,58636.57,0
73025.54,3.14,7.82,35.14,0.34,52672.59,0
31368.23,1.71,3.56,42.28,0.18,47091.41,0
31038.11,4.2,2.84,1.85,0.09,43206.38,0
55869.6,1.02,6.39,10.7,0.09,30027.64,0
971.14,1.24,2.4,44.97,0.68,1000.0,0
7559.74,4.18,5.3,36.43,0.25,38691.09,0
62377.08,4.86,6.82,11.96,0.19,75979.16,1
79385.35,2.06,0.57,8.33,0.36,59545.44,0
81421.33,1.47,3.6,42.67,0.02,95086.13,1
70603.45,3.7,0.52,11.16,0.65,66428.08,1
25293.71,4.69,7.69,0.46,0.7,65255.52,1
14975.15,3.85,5.02,16.24,0.45,39468.52,0
65996.29,4.35,8.96,3.82,0.76,76412.59,1
18569.82,3.51,8.03,9.22,0.63,57564.4,0
50440.99,4.53,8.78,4.88,0.88,71071.08,1
2738.85,1.69,7.52,20.54,0.67,21517.02,0
33599.59,1.11,7.64,39.37,0.63,62789.6,1
24783.09,1.88,3.2,1.11,0.2,56437.94,0
43715.43,2.51,6.75,2.09,0.46,75939.02,1
40504.56,2.75,5.43,42.65,0.22,41175.26,0
96761.47,1.31,8.76,6.27,0.38,106900.48,1
53311.38,2.18,7.43,44.79,0.44,56372.44,0
25288.77,1.48,2.42,15.23,0.03,13937.12,0
17612.8,1.46,7.24,28.9,0.3,82110.31,1
2880.47,2.14,2.61,26.88,0.14,22230.59,0
86988.57,2.44,3.39,45.53,0.19,85452.62,1
95864.74,4.54,2.88,24.1,0.72,103789.83,1
7818.38,4.34,4.16,34.1,0.33,6966.25,0
88897.87,4.16,1.3,25.61,0.24,91873.65,1
32379.87,4.97,7.38,7.19,0.29,63392.98,1
33987.79,2.85,2.55,33.45,0.26,44990.2,0
95269.65,3.77,2.75,9.3,0.68,105724.86,1
86654.76,1.98,2.99,1.54,0.98,113127.0,1
39723.32,1.48,7.84,10.82,0.83,77967.75,1
1925.35,3.54,1.38,12.58,0.65,76829.48,1
11240.99,3.82,3.26,48.66,0.49,37630.54,0
43213.07,4.04,3.56,17.6,0.6,56403.58,0
46581.26,1.29,2.57,17.08,0.15,29934.33,0
38846.45,3.63,9.69,5.56,0.34,38419.97,0
65546.65,1.9,7.71,40.93,0.93,70602.76,1
75045.14,3.82,6.34,4.01,0.37,63402.41,1
38949.8,2.66,1.41,17.86,0.86,8346.4,0
66394.89,2.1,0.57,5.92,0.36,58463.76,0
53988.41,3.66,6.39,29.34,0.09,75762.16,1
81440.57,2.99,9.21,4.8,0.81,100450.95,1
99132.5,1.62,1.98,5.32,0.99,121259.39,1
43585.06,4.14,8.37,21.2,0.02,107621.39,1
19665.74,4.85,1.51,12.29,0.34,40165.39,0
37859.85,3.73,2.55,37.68,0.21,81446.94,1
28011.48,1.38,2.61,21.06,0.83,35379.81,0
7551.52,1.77,4.96,25.57,0.48,33869.52,0
73884.31,3.94,0.16,29.41,0.31,67026.97,1
39446.23,2.78,1.23,49.83,0.83,31461.31,0
53507.25,2.48,7.53,47.57,0.39,97461.35,1
62739.48,3.58,2.82,14.27,0.49,82784.86,1
15598.82,2.34,4.2,36.65,0.81,37822.2,0
15379.08,4.88,7.07,20.36,0.84,30526.27,0
10283.42,1.01,4.35,32.31,0.37,36494.44,0
85366.78,1.62,4.36,49.13,0.64,82048.69,1
37576.55,2.82,3.74,5.75,0.88,110044.23,1
39604.55,4.35,7.13,9.59,0.62,100336.03,1
25408.41,1.05,0.47,31.51,0.98,14755.5,0
43017.88,2.18,7.86,34.86,0.06,48019.72,0
13751.8,1.69,6.98,15.7,0.33,44894.3,0
73832.69,3.59,7.93,30.64,0.94,79604.16,1
79458.28,3.69,3.72,1.87,0.17,79990.55,1
95019.76,3.24,3.16,44.26,0.7,105248.29,1
71683.52,2.71,9.98,15.98,0.12,104801.95,1
22629.25,3.64,5.89,1.66,0.77,40176.15,0
30686.41,4.48,2.81,39.59,0.5,56806.94,0
64548.63,4.51,2.06,19.0,0.64,87141.49,1
18313.84,4.96,8.89,45.92,0.49,49704.01,0
93544.45,3.83,1.34,21.54,0.93,94249.9,1
32748.25,3.66,1.06,23.25,0.86,19504.49,0
68839.74,3.62,8.73,30.54,0.35,82265.22,1
66481.1,2.57,9.89,19.96,0.3,90784.55,1
74168.51,4.63,9.35,18.16,0.81,104607.07,1
30054.41,1.4,6.67,34.71,0.47,36670.9,0
55580.78,2.41,8.38,26.96,0.15,78023.21,1
62016.57,2.05,8.08,33.63,0.24,52770.42,0
42681.16,4.86,7.46,26.9,0.08,68931.33,1
84833.84,2.01,3.24,3.96,0.37,102138.97,1
56807.14,1.37,6.74,27.14,0.65,72636.49,1
47537.9,1.99,7.8,26.22,0.58,97590.58,1
28263.04,4.53,5.95,3.27,0.03,84637.38,1
16929.95,1.68,3.66,44.14,0.14,10208.71,0
71192.31,2.42,4.86,1.9,0.27,78568.83,1
39374.4,2.39,6.77,8.74,0.86,65329.93,1
90240.5,2.31,8.09,28.38,0.33,99431.86,1
43523.68,3.36,9.16,30.2,0.59,73552.83,1
2248.68,1.03,4.38,36.72,0.88,3899.24,0
20603.63,1.92,1.21,5.08,0.53,50379.89,0
15032.54,3.72,9.94,31.96,0.51,18347.59,0
14377.4,3.31,4.32,45.57,0.04,107320.22,1
91588.86,1.14,3.44,31.7,0.31,104387.36,1
57478.79,2.77,0.28,19.24,0.89,54164.42,0
87592.86,3.35,9.79,12.19,0.37,76452.4,1
69769.98,4.05,7.01,25.28,0.28,38203.73,0
45648.88,1.66,1.87,9.02,0.56,36510.8,0
32847.26,4.2,0.88,36.13,0.46,38301.44,0
32258.01,4.2,8.38,16.63,0.48,57096.89,0
53482.04,4.9,2.24,31.05,0.32,82261.75,1
95648.44,1.89,3.03,10.11,0.84,100232.06,1
62127.05,1.33,5.15,19.05,0.74,75498.89,1
29200.38,4.28,9.47,25.76,0.74,35072.56,0
