age,income,web_visits,ad_clicks,time_on_site,converted
63,55.9307771783939,8,6,6.347910457077347,1
19,59.26820051314138,5,2,7.760111053271627,1
68,73.19299996164742,12,1,2.6498895175635027,0
67,81.80366942040894,9,0,6.913080170549018,0
52,45.03807870756706,15,6,6.148428900063922,1
40,20.65349871548011,12,1,2.453158056343758,0
34,59.575104414475156,7,3,3.5598309016617753,0
43,65.87075059937281,11,2,4.682523231175706,0
25,64.98835375370084,11,1,4.625264173269006,1
46,53.46653504981912,15,2,4.9178104940159315,1
43,62.49504199327869,9,3,3.761165057317341,0
27,90.30889616704495,11,3,7.9582781027786655,1
43,67.63468337925019,16,2,2.5312184032201834,1
51,52.53263149993831,10,4,2.590025324157876,0
68,49.99604365808008,4,0,3.1149786569017825,0
58,56.60295284644539,15,1,3.7292019376149907,0
24,92.73479923661279,10,2,3.5731784828136384,1
21,56.333985809476054,11,3,8.359401548205238,1
67,59.60411310958584,8,2,3.6829099528725875,0
62,50.35372858127394,6,3,4.756847694049751,0
28,81.9796671488393,7,4,2.475428089710104,1
46,99.1967450948935,8,1,4.061610415857595,0
53,69.01226098862776,7,5,6.202741169994979,1
42,61.655458075708516,5,6,6.360953977132079,1
38,60.7356566634847,11,4,6.968322890306313,1
53,15.0,11,5,3.0047228650744042,0
27,74.90301728569635,6,1,3.6532496222524378,0
54,62.68332831991687,9,8,6.63524579494144,1
26,68.5668410132145,10,4,4.951649580459915,1
41,45.770756118325906,9,3,4.879087582648678,0
52,52.310862420458164,22,4,6.180238127804855,1
66,51.77950126993654,10,3,6.99329059145775,0
52,80.43245968146078,9,4,3.6027417536394304,1
65,52.42480326793813,7,7,4.792596430279867,1
53,101.65320644219595,9,3,4.760276486227898,1
35,68.61724838030075,11,4,3.062500809801379,1
66,34.48634680008537,7,6,5.599366359420684,0
56,57.429074134960864,14,6,3.9217743681425006,1
49,46.96649755687169,14,6,4.989602763460408,1
41,16.112350603599516,14,3,6.298949996690043,1
40,91.9894188022758,8,2,5.5371734685544665,1
49,74.06285084440007,13,3,3.225969077310027,1
54,70.66414635798625,20,4,5.407522310299512,1
29,63.308073205994084,4,4,5.277512407598476,1
66,32.35964862615125,9,3,3.8775419702619445,0
30,50.32765720889127,11,1,3.2736997699437644,0
40,76.83561549568026,9,3,5.30796701466189,1
42,38.97559940434995,4,6,2.2055977839265557,0
52,15.0,9,5,2.8640941756933707,0
58,55.45787984438148,11,2,2.4333370859651215,0
47,57.16484891944923,7,4,2.5760231892042036,0
34,62.71126832829418,6,0,4.042250379637773,0
66,74.57037287029073,11,7,7.124025978644446,1
37,72.75211624462418,19,4,6.236669115722424,1
65,65.17539610487843,8,2,7.246316780819461,0
42,83.91062776173419,6,0,3.778418943610368,0
39,29.620604383733706,13,2,1.0,0
30,70.09163628954781,16,1,3.8052841491204976,1
36,72.53076726673885,7,3,7.255294976072484,1
66,35.208754278395205,9,5,4.212873133817571,0
53,29.942587826352213,9,2,4.95634956187089,0
29,45.08115747048797,4,4,4.57068267793006,0
58,46.76917114969416,11,3,6.394785491516227,0
36,75.06838927004861,18,3,6.660762441814323,1
29,47.7092243261781,11,7,1.901752125576356,1
26,42.873029634375925,13,4,1.0,0
24,47.76732526610882,11,3,6.309730759296016,1
45,82.37264668308424,9,2,4.57467582435807,0
31,60.260867487539045,9,3,6.311046311727165,1
48,56.41497949286176,5,2,4.4389363281538605,0
69,57.79989002597897,6,1,6.041657395802328,0
36,85.84120668653046,10,4,4.729429780574337,1
64,45.016565467935166,11,2,3.5609352820051816,0
33,86.31016581880208,12,3,4.206817790668533,1
22,64.20992597843008,9,1,4.663079051548728,0
52,56.79161236049305,12,1,6.22247591157519,0
29,110.01800995868564,16,2,4.6567604600341275,1
42,38.88721020402807,13,1,2.856219100858392,0
69,52.92628480865988,10,3,8.329403244210278,1
38,35.351375216719994,13,0,5.62271218910672,0
53,79.04923941072339,8,4,7.7220248332514085,1
40,93.78377867303358,9,6,2.8149848996622397,1
33,93.39845562809278,8,5,4.492804492014113,1
56,84.47897506292009,14,2,5.381741651488407,1
62,56.047590644080685,10,4,6.315859537044493,1
59,52.69518045020307,10,0,1.2251044887774754,0
56,26.576604550118702,5,1,1.2845398697233628,0
31,100.71747070363585,9,2,3.6772898853610263,1
48,69.37956156296936,14,5,6.0936474254880935,1
22,50.160861902610336,18,2,3.654319888198195,1
52,86.56113777973935,9,3,4.746075095615133,1
40,40.54470966479998,9,5,5.10370378317156,1
46,68.13244068445348,15,2,3.3433458912549825,1
60,56.547417314183306,9,1,7.928406702287555,0
28,72.77354279760601,9,1,3.4098702347427716,0
35,58.72852921627757,10,3,1.0,0
64,30.981442177775516,11,3,3.0353006770927102,0
29,61.51152745340076,9,5,3.3328796372376193,1
26,80.97728283750725,13,1,5.347298410087462,1
27,59.41567188292029,14,2,5.450060659995882,1
61,75.50230243178171,6,3,6.173578525481165,0
34,39.08941028651894,19,0,8.75888190925535,1
55,59.474784134602956,14,5,5.0567429623683635,1
24,47.50979089822845,8,2,6.689008614012773,1
63,74.93961680209419,3,5,4.1099801040686605,0
30,60.62983124523991,7,2,5.5791138084229255,0
57,73.80147352673225,4,5,4.302751094100801,0
59,81.75420852315732,11,4,4.7013840449166695,1
26,73.83237150242776,9,3,5.332699083790546,1
67,65.46236868587289,6,2,6.9677961947521405,0
44,40.035754829771896,7,2,4.892331317671786,0
19,59.94427778666198,12,4,4.886809675699089,1
22,49.338191959683336,7,3,5.626996968983017,1
46,53.11872086591547,14,5,6.7571828769785185,1
54,52.50931698499498,11,1,2.1839112853159754,0
55,40.401488504355115,4,3,5.4878221531127735,0
36,20.8532282173202,11,1,2.3378185038784647,0
25,46.63713903344466,14,3,7.618421408973317,1
65,63.86758903848318,9,4,5.67749256629649,0
62,33.0364590914502,9,5,7.453172116285229,1
18,60.31364472943249,8,7,1.670327164136307,1
39,98.0053684862193,10,2,4.662239358694086,1
69,80.46113110504479,8,4,6.7407138892447795,1
34,92.87083018241059,10,0,7.8082733191893166,1
24,67.82255753865452,14,3,5.700888633283401,1
42,83.35019645972892,12,1,4.14474333099845,0
62,45.52070539064425,8,2,4.460151582384784,0
21,47.113194659560314,14,2,2.9157133211801,1
53,15.0,9,3,7.925560098404471,0
23,83.72290948084597,13,1,6.3026004816412105,1
48,90.80647959639772,10,1,4.641420834171364,0
36,48.936455093054605,10,3,6.087872338938494,1
61,54.9209658720553,9,1,4.779093862559441,0
56,44.92275772618077,5,2,4.397312505042996,0
44,67.65307102954984,5,4,3.489169040268999,0
27,82.49865090606482,13,1,3.524162994827282,1
43,25.14456052237918,14,1,5.761365093869376,0
36,68.18877061284505,18,3,7.0950750141096375,1
56,54.46656456561709,13,2,4.327193897571052,0
20,62.26788783933379,17,1,3.4143251324844472,1
62,69.17988003348582,10,1,6.904911817379695,0
30,56.23595122454358,8,1,5.15807696923979,0
67,57.92826293188439,9,2,1.0,0
45,55.722496648907224,7,1,3.5894664269514136,0
37,79.40632403576564,14,4,5.937134143755375,1
45,68.37519920254994,8,1,3.4205333691162796,0
25,64.41167075474722,9,4,5.102376273279507,1
58,34.58096557815435,15,5,2.511513085137634,0
56,52.42840513573692,8,3,4.177106619852914,0
18,77.97338320678348,10,5,2.8261916394788664,1
20,60.753931462478455,14,1,2.536650406926967,0
30,73.19062939178276,9,5,3.482716369555103,1
45,95.33023600655267,10,3,6.7452675280584975,1
66,80.77212138417633,9,3,5.833877698678504,0
42,61.86316675399485,11,4,9.10364601423695,1
50,49.78021659608546,6,2,3.8044756656815206,0
55,15.0,11,3,7.03837683662927,0
23,56.63230155054295,9,2,8.716417674214052,1
61,53.47975008366302,15,4,7.235918525374764,1
62,67.80732388790751,12,3,7.27141183609951,1
49,56.92189546050625,10,1,5.24160051548604,0
62,53.592298811264115,11,3,5.462985832118918,0
64,24.41202138985559,12,4,3.1577983658604185,0
38,41.20064341699867,16,0,1.0,0
33,69.53302081601115,12,3,5.40877369964877,1
38,94.31815262265388,10,2,3.0809595847301585,1
28,58.049492325087535,10,3,4.149832671739022,1
54,66.55622147148247,15,1,3.347845859588567,0
53,79.0495631390561,10,1,5.648143946648595,0
52,43.78212127599501,9,4,4.600787799047501,0
36,67.33628086570884,6,3,7.514774249787376,1
37,45.19019787335683,10,5,3.553622826290421,1
35,77.29648876982023,10,2,5.361149250036395,1
64,63.028060959034654,16,3,4.617792977331897,1
58,65.9690362796288,14,2,4.4115552787453645,0
66,44.34802805162822,11,1,4.845988680621399,0
31,74.1406471922157,19,3,8.040993306798784,1
32,101.69425842462033,14,1,6.6861744785933395,1
48,39.84176609143588,7,2,4.087387959463861,0
18,53.20481984704952,8,3,3.778489078528188,1
20,64.63214948336184,13,3,3.4353081482342143,1
33,75.72812423991633,13,2,5.231293404653686,1
40,48.80907429421062,10,4,1.9676544992674936,0
28,15.0,7,1,4.568950612859952,0
29,87.1837898832805,15,2,5.764133947329152,1
27,75.21012239168286,10,4,3.549092275246995,1
49,25.1410493902667,14,1,5.081301228400652,0
33,47.84862416440888,8,3,5.530800357801578,0
25,91.36364859054652,6,4,1.4756095442758053,1
55,88.95592836915732,14,4,5.412856907661664,1
29,78.7728004535789,12,3,4.082272745042283,1
41,56.477751320802746,4,2,8.694960240755838,0
45,61.6597483762502,16,3,5.396221716375396,1
25,57.38148389747747,16,1,3.1621908589063077,1
45,82.56479566537675,8,0,1.3658981709151123,0
53,42.4831518700978,13,4,4.900870289607847,1
43,43.8840069023159,14,2,7.612150953130971,1
25,80.20549173672032,15,1,3.789870310674787,1
67,59.11277088976877,14,0,5.629211987911569,0
45,87.56934710907616,7,1,6.480546199607225,0
45,46.56975586038909,13,3,6.375698272298414,1
54,58.9044327932235,7,4,4.991905730742211,0
58,41.55174030312094,14,2,3.683500109189673,0
53,60.14725362847134,10,2,4.480656530945456,0
44,30.42906126002402,13,1,2.860362599600326,0
34,50.24733158090074,9,6,3.114495493673597,1
26,31.274922701437646,12,1,6.979450961483916,0
50,73.87846466382516,10,2,5.670253538775486,0
37,74.33178679519304,12,3,5.575255573898404,1
30,25.394745390313098,10,6,3.5653577270518624,1
45,86.67771491001146,16,2,7.394585661374695,1
65,109.94830252839708,7,3,4.535126494025017,0
46,60.92012773472682,15,1,5.2624498878933865,1
30,47.1777147955071,9,1,7.329721565139115,0
63,116.48661182006093,3,1,3.5546197775227135,0
52,33.62063003394979,11,4,3.72935015351211,0
23,60.402129337381965,11,9,7.067171887012765,1
35,63.59244545263847,9,5,6.627831949405323,1
68,86.9029524090483,13,3,5.687319904694384,1
22,67.19477950253577,12,2,1.0,0
64,50.027322084230974,7,4,7.558238375357873,0
42,40.97631259224087,13,4,3.7800218005388815,1
19,53.16356359507729,8,1,3.840166666295809,0
27,39.861452781097114,14,4,4.599773907556207,1
47,60.95650639569366,17,2,2.60426938917033,0
67,48.71607640279027,16,5,7.436930778533926,1
62,30.119244134204987,12,4,5.344432817357308,0
22,85.10291576749808,11,3,6.3987618120611796,1
50,50.04654953141921,8,1,3.4508135918607126,0
18,34.63726390049375,8,1,6.973234690013998,0
35,56.63481731024917,15,5,7.847373381462115,1
49,61.36743131935317,6,1,2.4509534855552046,0
64,25.07066548841933,15,5,2.7500116885833075,0
66,66.63295334251525,13,3,3.38958541305944,0
28,39.05684862619471,12,3,6.849498258991199,1
38,94.22057618381575,12,5,5.361996372164965,1
43,70.4792102415347,13,4,4.867492864458377,1
42,52.00200019781367,9,3,5.73453155560485,0
39,45.09664459365299,13,2,8.864285892229919,1
44,57.90064584872752,9,2,1.5085324455670213,0
66,72.25581483166579,13,2,4.380130945296156,0
30,59.49011742829601,13,5,1.0,1
50,55.656823857262864,7,3,6.013238651696247,0
51,61.16740581635791,17,0,7.174020425323266,1
58,47.92282137526091,2,1,4.3866741902250235,0
52,53.13588146313925,11,2,6.305561035250232,0
18,18.28415122189992,13,4,1.9281010612127116,0
38,79.47452461704735,7,1,5.957310245677241,0
65,65.97595560643524,11,0,9.909347181109155,0
23,44.5308831193314,8,4,4.236060957653265,1
45,97.97469962710477,10,4,5.834953760180875,1
34,61.740329607847734,9,2,3.8201503106720267,0
22,39.27712856049607,7,2,5.351976289852139,0
48,77.13474842940917,8,1,7.215513972324692,0
22,67.96096433018525,7,2,6.198485923676028,1
55,67.89159970968439,8,6,4.795316233583181,1
20,51.48488790696819,10,1,4.762182886059861,0
40,69.00991447556069,13,2,2.596744919820888,0
54,54.76483419557811,12,3,7.036293961455738,1
54,71.11882903291685,9,2,6.498278852136817,0
27,21.90111091978722,17,4,2.489124544270195,1
27,51.32253074041622,10,6,5.3517708867119556,1
36,94.4431019561639,10,7,3.146269830033132,1
34,44.658650891993986,11,2,4.088906982278836,0
38,47.923234050136266,18,3,6.623221387107978,1
31,51.0407732310005,14,9,6.979263797725193,1
26,35.70387728222713,9,3,6.4222778460606635,1
63,15.834384475434959,8,4,4.458749205561223,0
18,55.38827202952774,11,2,5.92111402774165,1
68,62.71718848163314,11,5,3.4548227361314767,0
62,58.94989862922696,8,4,6.505553767029939,0
30,57.10242876104226,6,1,4.963468155787525,0
21,60.86081741700775,2,4,4.050355271083952,0
18,80.45682943101528,7,4,3.5423945363241094,1
66,56.19107628141566,7,3,6.35687956771039,0
57,48.51834845825461,4,1,4.726227205715669,0
49,54.37749030223827,15,5,4.020815612631518,1
51,71.58693519513551,8,4,4.013161484306606,0
45,88.24053757086499,10,3,2.51332953378729,0
48,47.43712521661644,12,6,5.333050936232847,1
25,61.97867574057767,7,2,5.574652424365659,0
56,66.7671488387192,15,4,2.0366461582349693,1
43,40.14843986542354,13,5,2.8478985449942966,1
51,60.40834334425836,10,1,1.703692087899713,0
20,30.6865228531581,12,0,7.409230824362011,0
67,24.618993925212024,9,6,6.23667193717685,0
29,67.33492815784514,4,4,7.2079882113843405,1
18,52.32250517338434,12,4,8.240539488087581,1
61,64.04560815242438,6,4,5.87848636147691,0
22,59.642100459832996,15,1,4.879837040992994,1
47,40.47199902672405,11,2,5.390431160043744,0
47,59.09491396071327,9,5,3.7105384486007207,1
34,35.337973899702895,8,5,3.3928439051001114,0
65,87.819447160028,9,3,4.15902425756917,0
64,32.880593102800724,10,6,4.503738664924818,0
40,56.084294580628374,8,3,1.6796156805461666,0
32,39.15456823905503,7,4,2.5271516659948596,0
54,71.40842346721591,17,0,2.459384210265255,0
38,53.37137257436994,9,1,2.375566870354884,0
31,49.626665607575795,12,2,6.2746312500539245,1
19,77.06403090103109,6,2,4.331218471680811,0
28,60.58861183355104,13,7,4.6144728205536545,1
68,70.33288891871935,6,3,5.7655768382843755,0
56,40.3734812696507,11,3,6.645667025438131,0
55,31.90366112144986,9,2,5.911296755621671,0
51,62.14415924080267,20,6,8.275440125782447,1
55,53.62307289010538,12,2,5.07915056250123,0
67,72.52869344907889,7,5,5.394566175191251,1
51,58.40183094674901,11,2,3.789501412013472,0
35,64.1015067846926,4,4,1.2115480878055682,0
47,27.532349401175132,12,5,5.157980536371591,1
32,97.76873879228513,11,2,6.727768640361344,1
44,56.71516029935936,10,3,3.515427409070541,0
68,73.95173940678399,14,1,3.9784091382334665,0
51,43.27816659560747,17,3,6.920730944434516,1
69,66.16019804434681,6,3,4.902025656072122,0
55,33.943104729505094,9,2,3.1533123473655476,0
50,69.04135676519343,4,3,3.084122489567897,0
41,52.88051831228334,8,0,6.312606049656713,0
32,60.58381007871135,10,2,4.737654555741565,0
47,73.95948060260196,8,6,4.709324073648705,1
59,35.3491937755944,10,1,2.2405712325977483,0
68,46.310165387744064,13,3,5.954015208168191,0
34,69.14648562173531,12,4,7.064954962362524,1
22,101.96442949093495,14,3,4.275172941355043,1
46,57.238353306770364,7,1,5.818651102401759,0
21,71.82272235847864,12,3,4.186241103995526,1
27,57.8605706028304,6,0,6.187725482061911,0
34,98.84491189512599,9,4,5.9876955432844285,1
27,25.055566660694886,11,2,4.231382022214017,0
34,61.89242089338716,8,2,1.0,0
37,27.489119328758783,9,2,3.4010874954692887,0
41,15.0,9,2,5.689229193639659,0
22,65.94924106235634,12,5,6.767954757490548,1
51,62.789955922949176,12,3,3.790528224672254,0
23,54.30326124515597,12,3,7.6890600063524674,1
19,57.87611819920494,8,2,7.987570069319933,1
30,121.96598868142516,14,2,6.396674470379746,1
60,54.83649723937131,16,0,2.7280246079205046,0
60,70.2024872250015,7,3,6.422719513824212,0
65,47.01270360772238,13,4,3.923196106434734,0
28,65.90465150081207,6,4,3.8135220911633105,1
68,55.23532649888765,7,3,5.905947908020111,0
64,51.7896303454054,9,3,5.857116242091528,0
40,96.3779706440065,6,1,5.9120760169690945,0
33,83.54369926368678,9,4,6.313879632779662,1
48,62.73493294798461,5,3,4.886127007271122,0
28,15.0,10,3,2.1023016342715475,0
33,52.779815534948604,11,4,9.165411564592922,1
25,114.06055128810166,11,3,4.21815991890593,1
21,55.38676666720583,10,3,3.5743870647901055,1
57,82.06435144107317,7,4,2.5702945124571763,0
21,88.83884803905201,8,1,5.303373401377661,1
42,64.3792783171195,11,1,5.071398964560523,0
20,43.163567362636954,8,5,4.759361455520074,1
49,15.0,12,0,7.996761981781347,0
20,73.6832641721791,5,6,6.3171498321225075,1
44,43.704879943529036,17,2,2.9646269877551954,0
46,63.523009037753845,8,4,9.147765256006643,1
49,35.00359320821272,13,1,1.969491258712123,0
67,54.69524919059596,8,8,4.768502989693577,1
68,60.674381098021065,9,1,3.539556855605893,0
36,65.37187162088595,10,7,5.740958697087151,1
38,37.703556252951714,6,1,6.272274909111314,0
22,83.93821897522704,10,0,4.174195942319779,0
35,48.06210430536058,11,1,7.100909383690616,0
45,26.510610790935097,7,5,5.398136828172051,0
59,57.81953160073073,13,2,7.922007771874637,1
39,60.687506180529205,6,3,6.858152041754344,1
38,63.21178866343519,12,4,4.0574988587652365,1
23,87.24264807370159,9,5,7.1103456082410155,1
18,55.271023265282814,7,3,3.7095112903773977,0
22,57.607607512624575,10,2,6.253008850541064,1
58,37.93631237533813,12,2,6.052983694022728,0
29,76.41107005775794,7,2,3.96592400980272,0
43,63.68618128156207,10,4,1.0113345596385765,0
63,51.59944545411675,8,2,7.955422345908673,0
51,21.90650613069073,14,5,5.8376768849318905,1
66,88.88824390110175,7,4,5.041105046089914,0
31,35.446400710878855,16,2,5.037473256395676,1
43,48.17443981260588,7,0,6.949552968108258,0
62,67.16689022152006,12,6,9.370553343762804,1
44,36.06884142766627,10,8,6.805496883352264,1
26,30.12980443493713,8,3,5.7351146673154245,0
43,17.5210483459867,10,2,5.571932036887767,0
64,74.41993905811272,10,2,5.728058350188337,0
39,49.09627510547356,12,2,2.9924279424178595,0
64,118.5454018494666,10,1,6.170064599709576,1
47,40.11289868738253,4,0,2.3788250024358786,0
60,41.57097953142157,10,4,5.883757162445905,0
65,48.69214059429197,7,3,4.056764539821638,0
34,64.86269310276978,5,2,6.731476173554545,0
43,50.59593322429377,10,7,5.761354681702779,1
53,72.24664428005025,14,7,4.298397792935624,1
18,40.428232200226915,10,0,2.978936308479589,0
25,32.36816563072838,12,4,7.95238567512741,1
66,24.03570521181785,14,2,4.827272515237816,0
52,15.528516641256061,11,2,8.479654490461698,0
69,49.638619610498864,10,5,2.5378360290294437,0
32,53.98039375213556,5,1,4.494131557876289,0
64,47.37125945033633,16,2,1.0,0
39,84.86811594374323,15,3,6.512488086031625,1
31,84.5606041921627,12,2,6.67636132966925,1
43,53.303940251109964,6,3,3.789799133439328,0
45,24.121577736160738,13,3,3.691261049255929,0
40,48.66589783889894,10,3,4.223139864315924,0
31,48.00357212165877,8,4,4.520234595923823,1
41,46.85730075443884,10,0,3.881002112510689,0
19,46.0456219220351,15,1,7.161836354887968,1
62,46.93074208550385,10,5,4.062299752893743,0
43,52.2691676820448,8,5,1.2073600525107895,0
31,47.28917802368887,10,3,4.490279694074459,0
